"","id","participantID","created_at","age","nativeLanguage","gender","education","city","country","section","cue","R1Raw","R2Raw","R3Raw","R1","R2","R3"
"179",1499017,130239,"2017-12-23 17:33:30",25,"United Kingdom","Ma",5,"Eindhoven","Netherlands","seed","trouble","laws","bubble trouble","fight","laws","bubble trouble","fight"
"180",1499004,130239,"2017-12-23 17:33:30",25,"United Kingdom","Ma",5,"Eindhoven","Netherlands","seed","wrong","correct","false","disagree","correct","false","disagree"
"181",1498982,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","build","construction","architecture","No more responses","construction","architecture","No more responses"
"182",1498984,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","buy","supermarket","money","No more responses","supermarket","money","No more responses"
"183",1498991,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","create","envision","build","canvas","envision","build","canvas"
"184",1498986,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","family","friends","love","relatives","friends","love","relatives"
"185",1498983,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","future","past","tense","No more responses","past","tense","No more responses"
"186",1498987,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","humiliate","belittle","bully","isolation","belittle","bully","isolation"
"187",1498997,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","learn","education","skills","life","education","skills","life"
"188",1498995,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","lot","parking","many","lottery","parking","many","lottery"
"189",1498985,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","love","harmony","family","girl","harmony","family","girl"
"190",1498998,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","no","yea","argue","stubborn","yea","argue","stubborn"
"191",1498999,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","plan","adjust","scheme","timetable","adjust","scheme","timetable"
"192",1498989,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","scheme","organization","meticulous","planning","organization","meticulous","planning"
"193",1498994,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","she","female","girl","woman","female","girl","woman"
"194",1498993,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","space","empty","mssing","fill","empty","messing","fill"
"195",1498988,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","tape","deck","bind","fix","deck","bind","fix"
"196",1498996,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","telephone","number","dialpad","voice","number","dial pad","voice"
"197",1498990,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","together","couple","friends","meeting","couple","friends","meeting"
"198",1498992,130238,"2017-12-23 15:38:15",26,"India","Ma",4,"","Netherlands","seed","walk","run","slow","legs","run","slow","legs"
"199",1498969,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","beauty","lonely","heart","No more responses","lonely","heart","No more responses"
"200",1498971,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","bed","head","bug","depression","head","bug","depression"
"201",1498973,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","comment","please","politics","No more responses","please","politics","No more responses"
"202",1498974,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","committee","balls","No more responses","No more responses","balls","No more responses","No more responses"
"203",1498978,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","confer","doubt","hope","No more responses","doubt","hope","No more responses"
"204",1498975,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","contract","law","policy","No more responses","law","policy","No more responses"
"205",1498972,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","correct","asshole","diagnosis","No more responses","asshole","diagnosis","No more responses"
"206",1498966,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","dad","toys","No more responses","No more responses","toys","No more responses","No more responses"
"207",1498976,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","encourage","children","No more responses","No more responses","children","No more responses","No more responses"
"208",1498965,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","evening","date","wine","No more responses","date","wine","No more responses"
"209",1498979,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","for","luck","hell","shame","luck","hell","shame"
"210",1498980,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","get","laid","off","bent","laid","off","bent"
"211",1498970,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","go","home","hell","fuck","home","hell","fuck"
"212",1498964,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","mile","hour","green","run","hour","green","run"
"213",1498977,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","mother","fucker","love","raised","fucker","love","raised"
"214",1498968,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","plus","minus","sized","No more responses","minus","sized","No more responses"
"215",1498981,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","require","accuracy","treatment","No more responses","accuracy","treatment","No more responses"
"216",1498967,130237,"2017-12-23 15:02:19",36,"United States","Ma",5,"","United States","seed","this","is","day","problem","is","day","problem"
"217",1498949,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","apparent","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word"
"218",1498950,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","clock","hour","wall","alarm","hour","wall","alarm"
"219",1498960,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","district","sector","slum","No more responses","sector","slum","No more responses"
"220",1498947,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","few","hour","times","minutes","hour","times","minutes"
"221",1498961,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","figure","good","bad","president","good","bad","president"
"222",1498954,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","floor","basement","white","tile","basement","white","tile"
"223",1498955,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","god","human","creature","everything","human","creature","everything"
"224",1498946,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","h","hour","hair","heritage","hour","hair","heritage"
"225",1498953,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","head","hair","master","shoulder","hair","master","shoulder"
"226",1498948,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","however","but","unfortunately","nevertheless","but","unfortunately","nevertheless"
"227",1498963,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","maybe","not","yes","then","not","yes","then"
"228",1498951,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","need","you","money","time","you","money","time"
"229",1498958,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","north","pole","south","side","pole","south","side"
"230",1498956,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","not","mine","you","like","mine","you","like"
"231",1498962,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","pack","backpack","parcel","No more responses","backpack","parcel","No more responses"
"232",1498952,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","print","paper","color","Epson","paper","color","Epsom"
"233",1498959,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","public","transportation","station","government","transportation","station","government"
"234",1498957,130236,"2017-12-23 13:54:02",32,"Other_English","Ma",5,"Haarlem","Netherlands","seed","room","closed","bedroom","bathroom","closed","bedroom","bathroom"
"235",1498945,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","apparent","obvious","appear","parent","obvious","appear","parent"
"236",1498929,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","few","little","small","some","little","small","some"
"237",1498936,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","god","all powerful","omnipresent","sky","all powerful","omnipresent","sky"
"238",1498930,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","h","happy","hay","sunshine","happy","hay","sunshine"
"239",1498928,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","however","sometimes","but","inspite off","sometimes","but","inspire off"
"240",1498941,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","inside","box","safe","warm","box","safe","warm"
"241",1498934,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","interest","acute","passion","popular","acute","passion","popular"
"242",1498942,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","look","glasses","streaks","eye","glasses","streaks","eye"
"243",1498935,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","maybe","chance","might","could","chance","might","could"
"244",1498939,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","music","notes","treble","piano","notes","treble","piano"
"245",1498937,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","product","apple","multiply","milk","apple","multiply","milk"
"246",1498933,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","purpose","life","purchase","want","life","purchase","want"
"247",1498932,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","radio","jockey","tuning","dial","jockey","tuning","dial"
"248",1498931,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","reduce","decrease","reducto","reuse","decrease","reduct","reuse"
"249",1498940,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","secretary","desk","reservation","phone","desk","reservation","phone"
"250",1498943,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","seven","movie","sins","number","movie","sins","number"
"251",1498938,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","specific","definite","science","space","definite","science","space"
"252",1498944,130235,"2017-12-23 13:46:59",24,"Other_Foreign","Ma",5,"Hyderabad","India","seed","v","violet","eyebrow","forehead","violet","eyebrow","forehead"
"253",1498789,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","affect","emotion","feeling","impact on","emotion","feeling","impact on"
"254",1498793,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","ago","time","past","long","time","past","long"
"255",1498799,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","amount","sum","total","quanitity","sum","total","quantity"
"256",1498791,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","approach","method","movement towards","way","method","movement towards","way"
"257",1498788,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","arm","limb","instrument","hand","limb","instrument","hand"
"258",1498795,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","brother","sibling","sister","cousin","sibling","sister","cousin"
"259",1498798,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","decide","decision","choice","balance","decision","choice","balance"
"260",1498787,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","discuss","talk","chat","verbal exchange","talk","chat","verbal exchange"
"261",1498786,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","exist","be","God","cosmology","be","God","cosmology"
"262",1498800,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","film","video","movie","layer","video","movie","layer"
"263",1498785,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","front","start","loader washing machine","first","start","loader washing machine","first"
"264",1498797,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","gas","smoke","petrol","fumes","smoke","petrol","fumes"
"265",1498801,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","goodbye","see you","farewell","bon voyage","see you","farewell","nob voyage"
"266",1498784,130225,"2017-12-23 00:16:43",28,"Australia","Fe",5,"","Australia","seed","into","thin air","movement","inside","thin air","movement","inside"
