"","cue","coverage","H","unknown","N"
"564","artist",93,3.41440827195809,0,100
"565","artistic",88,3.28118176412586,0,100
"566","arts",84,3.28034052032179,0,100
"567","artsy",91.5789473684211,3.07207858687049,5,100
"568","artwork",88.8888888888889,3.28805219122853,1,100
"569","as",95.8333333333333,2.81072183562491,4,100
"570","ascend",91,2.78778936889565,0,100
"571","ascent",91.7525773195876,2.57846711032969,3,100
"572","ascertain",95.4545454545455,3.38593443947334,12,100
"573","ash",96,2.8202870630066,0,100
"574","ashamed",93,2.93417142797904,0,100
"575","ashes",89,3.04696199422942,0,100
"576","ashtray",93.8775510204082,2.3400358994819,2,100
"577","Asia",89.8989898989899,3.0393907175252,1,100
"578","Asian",91,3.54157966749959,0,100
"579","aside",82.4742268041237,3.7865477014459,3,100
"580","ask",97,2.39516117477937,0,100
"581","askew",60.2150537634409,3.32308989861252,7,100
"582","asking",85.8585858585859,3.19071080557018,1,100
"583","asleep",92,3.22488760163536,0,100
"584","asparagus",97.9381443298969,2.51635763706662,3,100
"585","aspect",95.6521739130435,3.42524631366894,8,100
"586","asphalt",88.7755102040816,2.99533927421788,2,100
"587","asphyxiate",95.8333333333333,2.75645380936316,4,100
"588","aspiration",94.9494949494949,2.90695269270108,1,100
"589","aspire",96.9072164948454,3.28830224671704,3,100
"590","aspirin",90.9090909090909,2.66682785801192,1,100
"591","ass",97,2.63259760214734,0,100
"592","assassin",94.8979591836735,2.50087393463619,2,100
"593","assassination",80.8080808080808,2.56410169886968,1,100
"594","assault",96,3.18474787665706,0,100
"595","assemble",89.8989898989899,3.31292737605938,1,100
"596","assembly",94.8979591836735,2.95258969395803,2,100
"597","assert",89.5833333333333,3.88081633054303,4,100
"598","assertive",85.2631578947368,3.57043301495206,5,100
"599","assess",89.5833333333333,3.77959694023862,4,100
"600","assessment",96,2.70876076331414,0,100
"601","asset",94.9494949494949,3.58450522180813,1,100
"602","assets",92.7083333333333,2.53134595556637,4,100
"603","asshole",86.8686868686869,3.25975713707873,1,100
"604","assign",91.9191919191919,3.29907747829539,1,100
"605","assignment",97.979797979798,2.53678143904475,1,100
"606","assimilate",64.9484536082474,3.7702095403326,3,100
"607","assist",97,1.68227319508982,0,100
"608","assistance",100,1.48150625006202,0,100
"609","assistant",94.9494949494949,2.8004463349554,1,100
"610","associate",90.9090909090909,3.43802453355186,1,100
"611","associated",88.7755102040816,3.43848639340906,2,100
"612","association",87.6288659793814,3.45636092445837,3,100
"613","assortment",90.7216494845361,3.07319100520219,3,100
"614","assume",85.5670103092783,3.33644846983923,3,100
"615","assumption",89.4736842105263,3.60126392785372,5,100
"616","assurance",88.5416666666667,3.77571181476391,4,100
"617","assure",86.734693877551,3.42256993176451,2,100
"618","assured",86.4583333333333,3.1607164343122,4,100
"619","asteroid",93,2.92948208963215,0,100
"620","asthma",72.7272727272727,2.97925840190041,1,100
"621","astonish",91,2.32371108516649,0,100
"622","astonishing",93.9393939393939,2.56521565422538,1,100
"623","astonishment",83,2.50579543016163,0,100
"624","astound",94.6236559139785,2.28299572890539,7,100
"625","astounding",95.8333333333333,2.6286460248657,4,100
"626","astringent",81.25,3.74849517613268,20,100
"627","astrology",86.8686868686869,2.49050424168388,1,100
"628","astronaut",91.8367346938776,1.99552213026851,2,100
"629","astronomy",96,1.55036636199956,0,100
"630","as well",91.4893617021277,2.15376302089125,6,100
"631","asylum",86.8686868686869,2.76369372420111,1,100
"632","at",93.9393939393939,3.15023720728551,1,100
"633","atheism",80.6122448979592,2.90315793179296,2,100
"634","atheist",78.9473684210526,2.72347203102984,5,100
"635","athlete",93.8775510204082,3.25992601588582,2,100
"636","athletic",96,3.21897225494847,0,100
"637","athletics",96.969696969697,2.81353779453923,1,100
"638","atlas",84,2.10141291237497,0,100
"639","atmosphere",94.9494949494949,2.84352568902094,1,100
"640","atom",96.969696969697,2.65292239944067,1,100
"641","atomic",98.989898989899,2.64040685552564,1,100
"642","atoms",62,3.06418709800311,0,100
"643","atop",89.010989010989,3.08085279462025,9,100
"644","attach",93.8775510204082,3.86512396424509,2,100
"645","attached",85.8585858585859,3.51438779879453,1,100
"646","attachment",87.8787878787879,3.81865705162714,1,100
"647","attack",91,3.64618744206231,0,100
"648","attain",94.8453608247423,2.70915632855405,3,100
"649","attempt",98,1.19975575527831,0,100
"650","attend",86.734693877551,3.41782375170199,2,100
"651","attendance",87.7551020408163,3.50513587569875,2,100
"652","attendant",92.8571428571429,3.10585600778339,2,100
"653","attention",88.5416666666667,3.72340005121479,4,100
"654","attentive",93.8775510204082,3.69428713830647,2,100
"655","attic",92.9292929292929,3.44988150581659,1,100
"656","attire",95.8333333333333,2.22245575976209,4,100
"657","attitude",95.8762886597938,3.85201266190154,3,100
"658","attorney",96.969696969697,1.73113150999501,1,100
"659","attract",88,3.596711778649,0,100
"660","attraction",91,3.51280109061616,0,100
"661","attractive",96,2.99016487231835,0,100
"662","attribute",87.7777777777778,3.57568905284955,10,100
"663","aubergine",93.3333333333333,2.14696132717752,25,100
"664","auburn",88.5057471264368,2.46289871077175,13,100
"665","auction",93,2.94335811186216,0,100
"666","audible",84.6938775510204,2.96832757293686,2,100
"667","audience",87.8787878787879,3.30752135860446,1,100
"668","audio",95,2.81146587236695,0,100
"669","auditorium",87,3.58888214721597,0,100
"670","augment",86.8131868131868,3.30373484126243,9,100
"671","august",86.8686868686869,2.94321932460689,1,100
"672","aunt",90.8163265306122,2.16107988721628,2,100
"673","aura",83.5051546391753,3.79468090375894,3,100
"674","Australia",73,3.5877877582025,0,100
"675","Australian",73,3.64808503548023,0,100
"676","Austria",61.6161616161616,3.21793476821492,1,100
"677","authentic",100,1.35082954633541,0,100
"678","author",96,1.64014510646951,0,100
"679","authoritarian",80.4123711340206,3.54414510787225,3,100
"680","authority",90,3.60276411052697,0,100
"681","autism",67,3.71583627350206,0,100
"682","auto",96.969696969697,1.98352643928905,1,100
"683","autograph",93,2.24804991544559,0,100
"684","automatic",87.8787878787879,3.31174520095454,1,100
"685","automobile",97,1.15148552672541,0,100
"686","automotive",94.6236559139785,1.72653136207496,7,100
"687","autonomy",85.1063829787234,3.12814335461159,6,100
"688","autumn",97.979797979798,1.46325259935571,1,100
"689","available",95.9183673469388,3.14416361455546,2,100
"690","avenue",89.8989898989899,2.0281608890705,1,100
"691","average",91.9191919191919,3.25193149508247,1,100
"692","aviation",93,2.35286365473592,0,100
"693","avid",86.8131868131868,3.23311804206278,9,100
"694","avocado",96.969696969697,2.32556801593429,1,100
"695","avoid",86.0215053763441,3.96586521584882,7,100
"696","avoidance",83.3333333333333,4.21041316145934,4,100
"697","await",86.1702127659574,3.6549038069841,6,100
"698","awake",95.959595959596,2.89748448032389,1,100
"699","awaken",92,3.21146027925668,0,100
"700","award",91,3.01973519239634,0,100
"701","aware",85.8585858585859,3.18662557754052,1,100
"702","awareness",77.5510204081633,3.71474550710266,2,100
"703","away",91,2.51755799828481,0,100
"704","awe",92.6315789473684,3.35100425894673,5,100
"705","awesome",93.8775510204082,3.09228567494189,2,100
"706","awful",99,2.48092096224004,0,100
"707","awkward",88.8888888888889,3.35457457760174,1,100
"708","axe",93,3.62213055624338,0,100
"709","axiom",87.8787878787879,3.57242923312271,34,100
"710","axis",77.0833333333333,3.58641907733942,4,100
"711","axle",94.5652173913043,2.30597196838502,8,100
"712","axon",90.9090909090909,2.72909515167091,45,100
"713","b",94.8979591836735,3.08283017759542,2,100
"714","babble",82.8282828282828,2.82034221729081,1,100
"715","babbling",85.4166666666667,2.89264402137595,4,100
"716","babe",84,3.0812235431668,0,100
"717","babies",86,3.63979365491354,0,100
"718","baboon",93.8144329896907,1.75512811081322,3,100
"719","baby",96.969696969697,3.4775017023048,1,100
"720","babysitter",85,3.514447081678,0,100
"721","bachelor",89.8989898989899,2.68480199374211,1,100
"722","back",90.9090909090909,2.90636225078833,1,100
"723","backbone",89.8989898989899,2.42859975547488,1,100
"724","background",93.9393939393939,3.49943147489786,1,100
"725","backpack",91.9191919191919,3.48927659654869,1,100
"726","backpacker",90.9090909090909,3.52881662328516,1,100
"727","backspace",94.8979591836735,2.60351137351018,2,100
"728","backstabber",79.7979797979798,3.63786232112648,1,100
"729","backup",82,3.4591326585341,0,100
"730","backward",89.8989898989899,2.84508513392056,1,100
"731","backwards",86,2.72006358337885,0,100
"732","backyard",92,3.00781002587326,0,100
"733","bacon",89.8989898989899,3.27900061784294,1,100
"734","bacteria",94,2.76794322893034,0,100
"735","bad",97,2.89214807766854,0,100
"736","badge",87,3.07366642135577,0,100
"737","badger",83.6734693877551,3.42967634581886,2,100
"738","bad guy",83.8383838383838,3.14951838607147,1,100
"739","bad luck",84,3.64934679733427,0,100
"740","badly",76.2886597938144,3.3764191023754,3,100
"741","badminton",90.9090909090909,2.36818753207735,1,100
"742","bad mood",95,3.23030027796798,0,100
"743","baffle",88.1720430107527,2.40929161759953,7,100
"744","bag",92,3.45588736686467,0,100
"745","bagel",85.8585858585859,2.96665991352435,1,100
"746","baggage",93.9393939393939,2.8072282026878,1,100
"747","baggy",86.8686868686869,2.28974477293972,1,100
"748","bagpipe",71,2.66063743688542,0,100
"749","bagpipes",70.7070707070707,2.68715903537329,1,100
"750","bags",86,3.22216156210304,0,100
"751","baguette",95.8762886597938,1.81673469770922,3,100
"752","bail",94,2.2930109505207,0,100
"753","bait",95.8762886597938,1.91878369411703,3,100
"754","bake",97.9591836734694,2.32448785065721,2,100
"755","baked",95,3.31801706214076,0,100
"756","baker",90.8163265306122,2.8843378645399,2,100
"757","bakery",94,2.26780969160629,0,100
"758","baking",94,3.07120004780119,0,100
"759","baking soda",81,3.35496409549965,0,100
"760","balance",89,3.60296821449688,0,100
"761","balanced",93,3.49272226626789,0,100
"762","balcony",76.7676767676768,3.97673091106802,1,100
"763","bald",89.8989898989899,2.87040311783676,1,100
"764","bale",95.4545454545455,1.47408168661252,12,100
"765","ball",97,3.24123433186397,0,100
"766","ballerina",95,2.66957625878854,0,100
"767","ballet",95,2.45308921997036,0,100
"768","balloon",90.9090909090909,3.36552831596667,1,100
"769","balloons",91.9191919191919,3.21846277301323,1,100
"770","ballot",100,2.07532377843199,1,100
"771","ballroom",97.979797979798,1.35158259716166,1,100
"772","balls",84.6938775510204,3.75302882864049,2,100
"773","balm",87.7551020408163,2.94570240160542,2,100
"774","baloney",83.9080459770115,2.9760998414145,13,100
"775","balsamic",89.7959183673469,1.476498110637,2,100
"776","bam",81.9148936170213,3.31150243906724,6,100
"777","Bambi",94.9494949494949,1.6756748949728,1,100
"778","bamboo",87.8787878787879,3.07800759105885,1,100
"779","bamboozle",76.6666666666667,3.28697981336619,10,100
"780","ban",89.8989898989899,3.7374431954828,1,100
"781","banana",99,2.51081672208414,0,100
"782","bananas",94,2.4020964791187,0,100
"783","band",96.969696969697,2.93229314297866,1,100
"784","bandage",94,3.12617252660876,0,100
"785","Band-Aid",91,3.25881643799504,0,100
"786","bandicoot",93.75,2.29744886883397,36,100
"787","bandit",91,2.6446923690356,0,100
"788","bang",95.959595959596,3.04728891497153,1,100
"789","banging",77.7777777777778,3.38833227234285,1,100
"790","banish",77.319587628866,3.84985177284717,3,100
"791","banister",93.5483870967742,2.39586569969064,7,100
"792","banjo",78.3505154639175,3.33442320167884,3,100
"793","bank",91,2.66156531258362,0,100
"794","bank account",97.9591836734694,2.24681296055373,2,100
"795","banker",96.9387755102041,2.58116206411208,2,100
"796","banking",88.8888888888889,2.61068705425674,1,100
"797","bankrupt",93,2.94630739274673,0,100
"798","banks",87.8787878787879,2.23462112967894,1,100
"799","banned",78.7878787878788,3.46379412127938,1,100
"800","banner",89.8989898989899,3.32966584406002,1,100
"801","banquet",91.8367346938776,2.62178649541892,2,100
"802","baptism",88.7755102040816,3.06716102490875,2,100
"803","baptist",97.979797979798,2.60638668875295,1,100
"804","baptize",91,2.7820771932091,0,100
"805","bar",91,3.55516464716785,0,100
"806","barbarian",68,3.68670568341199,0,100
"807","barbecue",93,3.12221348483791,0,100
"808","barber",93,2.48199657684532,0,100
"809","Barbie",88,1.42586675623765,0,100
"810","bare",93.9393939393939,2.07824965932267,1,100
"811","barefoot",74.7474747474748,3.62615744175766,1,100
"812","barely",86.5979381443299,3.21370230921984,3,100
"813","barf",89.3617021276596,2.60617858436746,6,100
"814","bargain",96.9387755102041,3.10594857536218,2,100
"815","barge",92.4731182795699,2.90977020036392,7,100
"816","baritone",91.5789473684211,2.91133608038031,5,100
"817","bark",97.979797979798,1.44808720759392,1,100
"818","barking",93,1.20854886144555,0,100
"819","barley",93.9393939393939,3.03875213565818,1,100
"820","barmaid",74.4897959183673,3.42092207978737,2,100
"821","barn",97.9591836734694,2.82640483913533,2,100
"822","barracuda",93.4782608695652,1.9850266109712,8,100
"823","barred",72.2222222222222,3.37320925473771,10,100
"824","barrel",89,3.32436295229167,0,100
"825","barren",92.4731182795699,3.14063264793402,7,100
"826","barrier",91,2.96499927200297,0,100
"827","barrister",93.9759036144578,1.85830878219173,17,100
"828","bars",86,3.39629635575406,0,100
"829","bartender",93.9393939393939,2.89326007078797,1,100
"830","barter",97.8260869565217,2.18143319624482,8,100
"831","base",93.8775510204082,3.27819427075596,2,100
"832","baseball",89,3.02372153348103,0,100
"833","based",81.4432989690722,3.84905823200565,3,100
"834","basement",90.8163265306122,3.14293608323011,2,100
"835","bash",91.4893617021277,2.83070114485608,6,100
"836","bashful",100,1.21284941247239,2,100
"837","basic",90.7216494845361,3.06679751322991,3,100
"838","basil",94.6808510638298,2.77458403855966,6,100
"839","basin",94.6236559139785,2.61242644475262,7,100
"840","basis",87.6288659793814,3.31781549422087,3,100
"841","basket",95.959595959596,2.96394487252706,1,100
"842","basketball",88.8888888888889,3.24451313240029,1,100
"843","bass",93.9393939393939,2.68496025341543,1,100
"844","bassinet",96.5116279069768,1.9672751581877,14,100
"845","bassoon",97.7011494252874,2.71499879449736,13,100
"846","bastard",74,3.77555729402651,0,100
"847","bat",95.959595959596,2.89456548254548,1,100
"848","bath",97.9591836734694,3.01481181713624,2,100
"849","bathe",92.9292929292929,2.63787995390301,1,100
"850","bathing",98,2.81664624662813,0,100
"851","bathrobe",77.5510204081633,3.43707371036738,2,100
"852","bathroom",96,2.79777902301749,0,100
"853","bathtub",93.9393939393939,2.80997176226566,1,100
"854","Batman",91,2.3604141624608,0,100
"855","baton",82.2916666666667,3.15862716451482,4,100
"856","batter",97.8021978021978,3.17894333170683,9,100
"857","batteries",86,3.03112605437395,0,100
"858","battery",90,3.25177184644201,0,100
"859","battle",87,2.67091362549182,0,100
"860","battlefield",84.8484848484848,2.54890672540452,1,100
"861","bauble",79.7619047619048,2.9192350718896,16,100
"862","bay",88,3.40056560183372,0,100
"863","bazaar",83.8383838383838,2.99801485174244,1,100
"864","bazooka",92.7835051546392,2.30231373485969,3,100
"865","BBQ",94,3.45331161023303,0,100
"866","be",95.959595959596,2.88584292833337,1,100
"867","beach",97,2.28826248231431,0,100
"868","beaches",82.8282828282828,2.4827532258011,1,100
"869","beacon",99,1.5787063612006,0,100
"870","bead",98.989898989899,2.93689848282415,1,100
"871","beagle",97.8947368421053,1.11614849962725,5,100
"872","beak",95.8333333333333,1.50457676903034,4,100
"873","beaker",90.8163265306122,2.96600243932293,2,100
"874","beam",94,2.9148315359465,0,100
"875","bean",85.4166666666667,3.78681149324452,4,100
"876","beanie",94.8979591836735,2.11393342425093,2,100
"877","beans",77.7777777777778,3.7011151365928,1,100
"878","beanstalk",95.5555555555556,1.72089393058829,10,100
"879","bear",92,3.43102687802961,0,100
