src,tgt,wt
definite,explicit,4
definite,certainly,4
definite,specific,2
definite,distinct,30
definite,doubtless,19
definite,emphatic,20
total,complete,96
total,sum,99
total,whole,95
total,aggregate,4
total,entire,9
total,all,56
total,absolutely,63
total,completely,2
total,entirely,75
total,amount,95
total,quantity,55
total,everywhere,4
total,summary,4
total,count,16
total,full,24
total,fully,76
total,utter,24
total,unconditional,56
total,wholly,36
absolutely,certainly,94
absolutely,completely,41
absolutely,entirely,16
absolutely,definitely,20
absolutely,totally,21
absolutely,complete,59
absolutely,unconditionally,15
absolutely,unconditional,4
absolutely,unqualified,55
absolutely,indeed,20
absolutely,surely,43
absolutely,for sure,44
absolutely,positively,56
certainly,indeed,95
certainly,sure,6
certainly,undoubtedly,76
certainly,no doubt,4
certainly,surely,100
certainly,definitely,20
certainly,for sure,100
certainly,of course,100
certainly,positively,57
completely,entirely,98
completely,totally,80
completely,fully,97
completely,thoroughly,17
completely,quite,76
completely,so,24
completely,tote,4
completely,wholly,64
entirely,complete,79
entirely,whole,55
entirely,full,20
entirely,fully,8
entirely,thorough,4
entirely,thoroughly,15
entirely,totally,61
entirely,wholly,64
entirely,quite,61
absorb,consume,71
absorb,soak,76
absorb,soak up,20
absorb,sponge,59
absorb,drink,2
absorb,engulf,4
absorb,imbibe,100
absorb,liquid,4
absorb,assimilate,100
absorb,cloth,4
absorb,inhale,4
absorb,digest,64
absorb,immerse,19
absorb,intake,25
absorb,paper towel,3
absorb,saturate,5
absorb,suck,32
absorb,suck up,6
consume,eat,100
consume,drink,8
consume,use,75
consume,utilize,25
consume,ingest,15
consume,purchase,79
consume,food,4
consume,loaf,55
consume,feeding,7
consume,burn,20
consume,devour,100
consume,digest,39
consume,eating,59
consume,feed,18
consume,glutton,6
consume,imbibe,100
consume,indulge,17
consume,intake,30
consume,intoxicate,15
consume,overwhelm,20
consume,spend,74
consume,spending,39
learn,acquire,45
learn,study,85
learn,teach,75
learn,understand,5
learn,education,55
learn,student,41
learn,knowledge,80
learn,school,5
learn,know,80
learn,experience,25
learn,beginner,4
learn,classroom,71
learn,lesson,100
learn,educate,64
learn,pupil,85
learn,rookie,24
learn,knew,60
learn,knowing,20
learn,lecture,56
learn,memorize,99
learn,rehearse,4
learn,preschool,15
learn,studying,5
learn,teaching,95
learn,textbook,24
learn,tuition,71
soak,bath,20
soak,bathe,59
soak,submerge,5
soak,wet,94
soak,immerse,4
soak,water,5
soak,damp,70
soak,rain,55
soak,relax,21
soak,drench,100
soak,absorbent,55
soak,tub,95
soak,bathtub,36
soak,saturate,95
sponge,absorbent,21
sponge,bath,96
sponge,clean,5
sponge,cleaning,95
sponge,porous,35
sponge,wet,4
sponge,kitchen,55
sponge,cleaner,20
sponge,scrub,23
sponge,washcloth,15
absorbent,porous,94
absorbent,tissue,4
absorbent,towel,6
absorbent,spongy,96
absorbent,cotton,4
absorbent,retain,55
absorbent,cloth,16
absorbent,liquid,4
absorbent,permeable,20
absorbent,diaper,2
absorbent,paper towel,93
absorbent,tampon,79
porous,spongy,9
tissue,paper,100
tissue,cloth,2
tissue,nose,100
tissue,soft,9
tissue,blow,81
tissue,kleenex,100
tissue,sneeze,5
tissue,wipe,75
tissue,organ,2
tissue,cell,39
tissue,flesh,20
tissue,booger,56
tissue,tear,32
tissue,handkerchief,100
tissue,hankie,100
tissue,hanky,45
tissue,lymph,70
tissue,membrane,80
tissue,paper towel,2
tissue,runny,21
tissue,scar,15
tissue,sneezing,60
tissue,toilet paper,100
tissue,wrapping paper,15
towel,bath,64
towel,beach,20
towel,cloth,71
towel,hygiene,79
towel,swimming,20
towel,bathroom,16
towel,dry,5
towel,hotel,4
towel,relaxation,20
towel,bathe,15
towel,bathrobe,30
towel,wash,4
towel,paper towel,3
towel,roll,8
towel,washcloth,96
abstain,refrain,100
abstain,resist,21
abstain,restrain,79
abstain,deny,5
abstain,forego,20
abstain,avoid,4
abstain,forgo,55
abstain,withhold,16
abstain,withdrawn,4
refrain,restrain,80
refrain,song,20
refrain,chorus,5
refrain,withhold,79
refrain,lyric,15
abstract,concept,5
abstract,conceptual,95
abstract,idea,20
abstract,theoretical,99
abstract,intangible,56
abstract,intellectual,20
abstract,symbolic,4
abstract,blurb,15
abstract,summary,16
abstract,synopsis,99
art,culture,49
art,paint,25
art,painting,54
art,theater,14
art,music,42
art,performance,7
art,creativity,55
art,sculpture,100
art,dance,28
art,humanity,7
art,expression,5
art,decoration,21
art,aesthetic,100
art,design,5
art,craft,49
art,draw,60
art,beautiful,4
art,frame,4
art,brush,54
art,statue,16
art,canvas,42
art,drawing,76
art,carving,95
art,genre,20
art,classic,62
art,museum,100
art,graphic,97
art,composition,40
art,crayon,90
art,creation,28
art,cultural,55
art,cultured,20
art,doodle,85
art,sketch,96
art,drawn,39
art,easel,10
art,etching,100
art,vase,55
art,origami,57
art,gallery,100
art,graffiti,45
art,stroke,44
art,indie,55
art,motif,4
art,judo,75
art,martial,21
art,poetry,15
art,manhattan,15
art,renaissance,99
art,mosaic,100
art,paintbrush,25
art,photographer,7
art,photography,99
art,portrait,8
art,sketchy,4
art,stencil,80
art,studio,59
art,tattoo,4
art,visual,22
concept,idea,100
concept,notion,100
concept,thought,25
concept,abstraction,55
concept,principle,20
concept,theory,79
concept,theme,55
absurd,illogical,100
absurd,irrational,96
absurd,silly,39
absurd,strange,63
absurd,ridiculous,100
absurd,nonsensical,70
absurd,nonsense,100
absurd,idiotic,16
absurd,unreasonable,9
absurd,ridicule,55
absurd,noodle,7
illogical,irrational,100
illogical,unreasonable,99
illogical,nonsensical,16
illogical,flawed,55
illogical,nonsense,85
illogical,noodle,7
irrational,unreasonable,100
irrational,mad,19
irrational,nonsense,8
irrational,deranged,15
irrational,delirious,20
irrational,unwise,90
irrational,hysterical,15
irrational,neurotic,5
irrational,paranoia,76
irrational,paranoid,75
irrational,phobia,7
plentiful,abundant,100
plentiful,bountiful,45
plentiful,ample,100
plentiful,copious,100
plentiful,prolific,5
plentiful,available,4
plentiful,bounty,4
plentiful,heap,29
plentiful,lot,49
plentiful,numerous,98
plentiful,lush,20
plentiful,myriad,35
plentiful,oodles,75
plentiful,richness,55
wealth,affluence,24
wealth,money,100
wealth,rich,96
wealth,prosperity,100
wealth,fortune,100
wealth,opulence,59
wealth,finance,10
wealth,gold,5
wealth,asset,91
wealth,billion,96
wealth,million,15
wealth,golden,20
wealth,dollar,25
wealth,capital,70
wealth,capitalism,6
wealth,economy,5
wealth,capitalist,35
wealth,caput,4
wealth,materialism,79
wealth,luxury,36
wealth,financial,16
wealth,estate,60
wealth,monetary,4
wealth,millionaire,56
wealth,richness,5
abundant,ample,100
abundant,copious,100
abundant,numerous,100
abundant,rich,4
abundant,resource,30
abundant,multiple,15
abundant,bountiful,44
abundant,full,5
abundant,ubiquitous,21
abundant,too much,55
abundant,lavish,59
abundant,fruitful,96
abundant,lot,48
abundant,lush,99
abundant,myriad,59
abundant,oodles,56
abundant,overwhelming,15
abundant,superfluous,15
abundant,richness,55
abuse,mistreat,100
abuse,harass,61
abuse,harm,19
abuse,maltreat,90
abuse,exploit,15
abuse,neglect,4
abuse,violence,4
abuse,misuse,100
abuse,alcoholism,59
abuse,drug,2
abuse,exploitation,41
abuse,hardcore,4
abuse,pedophile,100
abuse,rape,55
mistreat,harm,96
mistreat,maltreat,4
mistreat,neglect,76
mistreat,wrong,16
mistreat,abusive,24
abusive,cruel,80
abusive,harmful,22
abusive,violent,21
abusive,maltreat,4
abusive,oppressive,70
abusive,exploitative,55
abusive,exploit,20
abusive,controlling,4
abusive,offensive,4
cruel,heartless,100
cruel,unkind,96
cruel,mean,6
cruel,merciless,94
cruel,harsh,40
cruel,oppressive,4
cruel,brutal,99
cruel,callous,5
cruel,tyrant,19
cruel,malicious,4
cruel,hurtful,100
cruel,torture,44
cruel,meanness,55
cruel,ruthless,100
cruel,unsympathetic,20
cruel,vicious,100
harmful,dangerous,44
harmful,toxic,99
harmful,damaging,76
harmful,injury,4
harmful,injurious,2
harmful,destructive,100
harmful,unhealthy,61
harmful,malicious,100
harmful,hurtful,28
harmful,invasive,59
harmful,malevolent,9
harmful,negatively,5
harmful,noxious,100
harmful,toxin,4
violent,aggressive,44
violent,angry,97
violent,force,79
violent,forceful,21
violent,rage,75
violent,crime,55
violent,bloody,35
violent,brutal,79
violent,brute,15
violent,brutish,5
violent,destructive,2
violent,gore,36
violent,gory,75
violent,raging,4
violent,rampage,71
academia,research,23
academia,scholarly,75
academia,university,20
academia,study,4
academia,erudite,20
academia,intellectual,79
academia,college,16
academia,educational,55
academia,degree,4
academia,phd,80
research,investigate,100
research,study,100
research,explore,84
research,inquiry,30
research,exploration,80
research,analysis,28
research,analyst,2
research,query,15
research,lab,100
research,laboratory,95
research,bibliography,15
research,science,36
research,biologist,100
research,scientist,4
research,library,2
research,search,21
research,project,4
research,delve,23
research,dissertation,75
research,thesis,45
research,physic,55
research,physicist,45
research,investigation,94
research,psychology,59
research,search engine,5
research,guinea pig,15
research,inquire,15
research,librarian,35
research,look up,5
research,phd,96
research,psychologist,60
research,scientific,79
research,sociology,55
research,test tube,4
scholar,academic,41
scholar,book,4
scholar,erudite,75
scholar,student,56
scholar,intellectual,80
scholar,intelligent,19
scholar,study,4
scholar,learned,40
scholar,graduate,61
scholar,researcher,20
scholar,doctor,3
scholar,doctorate,5
scholar,linguist,81
scholar,linguistics,15
scholar,philosopher,55
scholar,rabbi,4
scholarly,academic,100
scholarly,erudite,65
scholarly,intellectual,80
scholarly,learned,4
scholarly,studious,70
scholarly,professor,20
scholarly,bookish,96
scholarly,educated,56
university,college,100
university,campus,100
university,degree,99
university,education,21
university,knowledge,4
university,academic,4
university,academy,76
university,institution,75
university,alumnus,81
university,graduate,20
university,diploma,59
university,course,4
university,doctor,3
university,student,28
university,doctorate,9
university,professor,80
university,faculty,99
university,lecture,4
university,lecturer,80
university,linguistics,4
university,phd,4
university,semester,26
university,tuition,20
academic,degree,20
academic,professor,25
academic,student,17
academic,intellectual,100
academic,study,20
academic,educational,59
academic,brainy,15
academic,dissertation,19
academic,doctorate,91
academic,gown,40
academic,scholarship,4
academic,semester,55
academic,tenure,55
academic,textbook,4
academy,institution,75
academy,school,45
academy,learning,23
academy,college,76
academy,education,4
academy,boarding school,20
institution,organization,45
institution,school,99
institution,authority,20
institution,building,4
institution,college,55
institution,bank,57
institution,asylum,4
institution,primary school,4
school,classroom,100
school,education,96
school,learning,95
school,teach,4
school,student,33
school,child,73
school,alumnus,80
school,essay,20
school,attend,4
school,backpack,6
school,bag,7
school,boy,3
school,blackboard,85
school,chalkboard,76
school,chalk,100
school,boarding school,20
school,bully,39
school,cafeteria,56
school,paper,11
school,campus,40
school,diploma,15
school,kid,23
school,childhood,80
school,class,60
school,course,8
school,daycare,19
school,nursery,55
school,secondary,55
school,educator,4
school,teacher,34
school,exam,31
school,pupil,10
school,faculty,5
school,flunk,61
school,fifteen,76
school,fifth,55
school,grade,6
school,high school,74
school,homework,100
school,kindergarten,100
school,learner,55
school,lecture,2
school,locker,100
school,principal,40
school,preschool,21
school,primary school,75
school,recess,39
school,sardine,4
school,satchel,5
school,semester,40
school,slate,20
school,taught,59
school,teaching,59
school,textbook,91
school,tuition,59
school,worksheet,5
accelerate,quicken,91
accelerate,speed,80
accelerate,speedup,20
accelerate,hasten,96
accelerate,progress,4
accelerate,expedite,4
accelerate,advance,4
accelerate,propel,20
accelerate,speed up,80
accelerate,throttle,2
quicken,speed up,98
speed,fast,43
speed,rate,56
speed,velocity,100
speed,hurry,100
speed,rapid,4
speed,acceleration,100
speed,quick,16
speed,pace,100
speed,rush,43
speed,jet,85
speed,fleet,4
speed,motorcycle,43
speed,bump,30
speed,race,79
speed,dash,95
speed,run,55
speed,driving,4
speed,drove,15
speed,highway,60
speed,gallop,96
speed,go-cart,16
speed,haste,100
speed,motorbike,55
speed,motorway,4
speed,mustang,56
speed,odometer,16
speed,race car,98
speed,racer,78
speed,racetrack,24
speed,racing,99
speed,sprint,4
speed,rapidly,15
speed,slow down,15
speed,sonic,30
speed,torpedo,55
speed,trot,55
speed,typing,8
speed,zoom,56
acceleration,force,61
acceleration,increase,19
acceleration,velocity,100
acceleration,gravity,75
accent,dialect,100
accent,emphasis,25
accent,pronunciation,100
accent,sound,15
accent,inflection,75
accent,boston,55
accent,british,64
accent,english,5
accent,slur,55
accent,hick,60
accent,hillbilly,29
accent,yankee,20
dialect,language,100
dialect,speech,75
dialect,communication,21
dialect,region,4
dialect,jargon,20
dialect,lisp,91
dialect,slang,60
emphasis,focus,21
emphasis,highlight,78
emphasis,importance,24
emphasis,stress,83
emphasis,accentuate,76
emphasis,significance,17
emphasis,centered,20
emphasis,exclamation,15
emphasis,exclamation point,64
pronunciation,articulation,20
pronunciation,diction,100
pronunciation,enunciation,91
pronunciation,elocution,8
pronunciation,lisp,61
pronunciation,vowel,20
accept,agree,100
accept,receive,100
accept,approve,40
accept,believe,100
accept,consent,20
accept,take,19
accept,admit,25
accept,acknowledge,75
accept,adopt,15
accept,allow,4
accept,allowed,21
accept,submit,20
accept,embrace,5
accept,disapproval,4
accept,disapprove,4
accept,welcome,41
accept,let go,4
accept,resignation,4
accept,tolerance,63
accept,tolerate,76
agree,concur,100
agree,consent,96
agree,approve,75
agree,conclude,15
agree,affirm,25
agree,affirmative,71
agree,yes,96
agree,okay,25
agree,confer,24
agree,compromise,20
agree,disapproval,4
agree,disapprove,4
agree,nod,56
agree,proposition,4
agree,reconcile,55
agree,settle,20
agree,willing,55
agree,yeah,70
receive,get,99
receive,take,46
receive,obtain,27
receive,gift,2
receive,post,4
receive,inherit,100
receive,getting,5
receive,input,56
receive,mailbox,16
receive,taker,4
acceptable,satisfactory,99
acceptable,suitable,100
acceptable,adequate,84
acceptable,appropriate,20
acceptable,proper,15
acceptable,permissible,20
acceptable,tolerable,5
acceptable,allowed,4
acceptable,okay,9
satisfactory,adequate,96
satisfactory,good,79
satisfactory,sufficient,80
suitable,appropriate,100
suitable,fit,21
suitable,fitting,80
suitable,match,20
suitable,adequate,4
suitable,attire,55
suitable,proper,96
suitable,right,21
suitable,apt,100
suitable,compatible,24
suitable,convenient,95
suitable,timely,15
suitable,well,4
acceptance,approval,99
acceptance,admission,75
acceptance,consent,16
acceptance,welcome,4
acceptance,embrace,43
acceptance,recognition,4
acceptance,submission,5
acceptance,resignation,4
approval,consent,100
approval,permission,95
approval,sanction,4
approval,authorization,20
approval,admission,24
approval,okay,9
approval,clapping,4
approval,recognition,25
approval,confirmation,99
approval,favor,17
approval,go ahead,21
forgiveness,absolution,100
forgiveness,pardon,80
forgiveness,mercy,21
forgiveness,grace,20
forgiveness,confession,5
forgiveness,penance,25
forgiveness,redemption,65
forgiveness,salvation,4
accepted,approved,100
accepted,adopted,20
accepted,agreed,91
accepted,recognized,61
accepted,welcomed,30
accepted,received,15
accepted,embraced,55
accepted,permitted,58
approved,agreed,36
approved,allowed,4
approved,permitted,93
approved,certified,59
approved,granted,16
approved,registered,4
access,enter,99
access,entry,100
access,log-in,5
access,permit,20
access,use,15
access,permission,80
access,gain,20
access,availability,60
access,admission,20
access,entrance,84
access,anywhere,4
access,come in,20
access,pas,55
access,open,74
access,portal,24
access,gateway,65
access,key,67
access,penetration,71
access,ramp,80
enter,arrive,19
enter,introduce,80
enter,join,75
enter,go in,4
enter,participate,25
enter,doorway,5
enter,come,2
enter,through,59
enter,come in,100
enter,input,2
enter,invade,55
enter,trespass,17
enter,knock,55
enter,penetrate,100
enter,penetration,65
entry,beginning,40
entry,door,20
entry,doorway,63
entry,introduction,75
entry,admission,41
entry,gate,55
entry,portal,15
entry,input,17
entry,intake,55
entry,penetration,20
log-in,user,55
log-in,password,100
accessory,addition,96
accessory,decoration,55
accessory,fashion,4
accessory,jewelry,4
accessory,purse,20
accessory,bandana,75
accessory,scarf,59
accessory,bead,15
accessory,necklace,9
accessory,hat,14
accessory,belt,5
accessory,tie,2
accessory,bling,15
accessory,bracelet,100
accessory,braid,16
accessory,wear,56
accessory,outfit,20
accessory,cuff,55
accessory,cufflink,25
