src,tgt,wt
fruit,forbidden,6
fruit,cut,2
fruit,harvest,36
fruit,bowl,6
fruit,stripe,2
fruit,produce,32
fruit,roar,2
fruit,bloody,2
fruit,grow,9
fruit,juice,36
fruit,beethoven,3
fruit,euro,3
fruit,raspberry,68
fruit,tart,2
fruit,favorite,9
fruit,billion,4
fruit,odd,2
fruit,blackberry,75
fruit,blaster,2
fruit,smoothie,56
fruit,blender,2
fruit,jelly,11
fruit,jam,72
fruit,blueberry,62
fruit,marrow,2
fruit,boner,2
fruit,bountiful,4
fruit,bounty,53
fruit,nutritious,3
fruit,poppy,2
fruit,squash,19
fruit,lunch,2
fruit,bunch,45
fruit,fanny,2
fruit,byte,2
fruit,cantaloupe,26
fruit,honeydew,8
fruit,melon,35
fruit,watermelon,35
fruit,pod,5
fruit,rotten,3
fruit,cart,2
fruit,cashew,2
fruit,tomato,27
fruit,denim,2
fruit,chevy,3
fruit,raisin,14
fruit,pick,70
fruit,slice,11
fruit,cider,3
fruit,lime,23
fruit,loop,3
fruit,squeeze,3
fruit,clerical,2
fruit,cob,4
fruit,reap,44
fruit,coconut,35
fruit,palm,2
fruit,jar,5
fruit,plantation,4
fruit,mixed,14
fruit,stand up,2
fruit,soviet,2
fruit,compute,2
fruit,grocery store,6
fruit,cornucopia,42
fruit,dried,8
fruit,cranberry,31
fruit,crate,3
fruit,traffic light,2
fruit,currant,27
fruit,silverware,2
fruit,hash,2
fruit,expire,4
fruit,mango,97
fruit,even,2
fruit,stately,2
fruit,dozen,2
fruit,lobe,3
fruit,f,11
fruit,falcon,3
fruit,kink,2
fruit,fig,66
fruit,plum,86
fruit,louse,2
fruit,yogurt,23
fruit,ford,4
fruit,orchard,83
fruit,seasonal,14
fruit,fruity,17
fruit,gummy,3
fruit,gala,60
fruit,olive oil,4
fruit,gatherer,2
fruit,jell-o,7
fruit,go bad,7
fruit,grapefruit,18
fruit,grove,13
fruit,havoc,2
fruit,herring,2
fruit,thumb,3
fruit,hula,2
fruit,slam,2
fruit,unripe,51
fruit,juicer,54
fruit,pulp,89
fruit,linux,2
fruit,kiwi,95
fruit,korea,2
fruit,peel,45
fruit,loopy,2
fruit,vaseline,4
fruit,luscious,54
fruit,lychee,92
fruit,mac,2
fruit,producer,2
fruit,stall,42
fruit,pie,7
fruit,tuesday,2
fruit,nibble,3
fruit,moses,4
fruit,nectarine,65
fruit,oboe,2
fruit,ovation,2
fruit,pal,2
fruit,papaya,87
fruit,peeler,6
fruit,pep,4
fruit,pepsi,2
fruit,perch,2
fruit,topping,2
fruit,pomegranate,94
fruit,preserve,2
fruit,prod,4
fruit,prune,54
fruit,transmit,2
fruit,referee,2
fruit,rhubarb,10
fruit,rind,21
fruit,russia,2
fruit,rut,5
fruit,sap,3
fruit,sappy,5
fruit,sherry,3
fruit,sty,2
fruit,yield,44
fruit,tsunami,2
fruit,sweetie,2
fruit,swiss,2
fruit,tangerine,52
fruit,trombone,2
fruit,uranus,2
fruit,yam,15
heart,emotion,47
heart,love,100
heart,passion,95
heart,affection,12
heart,feeling,4
heart,romance,28
heart,desire,15
heart,happiness,4
heart,joy,2
heart,a little,2
heart,little,3
heart,fear,2
heart,forget,2
heart,give,2
heart,son,2
heart,feel,9
heart,life,4
heart,change,2
heart,lonely,3
heart,emotional,16
heart,cruel,2
heart,thank,2
heart,programming,2
heart,romantic,16
heart,bind,2
heart,cling,6
heart,courage,3
heart,kind,43
heart,adore,5
heart,like,10
heart,confide,5
heart,beloved,62
heart,loved,58
heart,adrenaline,7
heart,heartbeat,13
heart,kindness,7
heart,caring,3
heart,loving,62
heart,tender,23
heart,afraid,3
heart,anxious,2
heart,terrified,2
heart,terror,2
heart,nervous,3
heart,restless,14
heart,care,6
heart,shoot,2
heart,breath,2
heart,breathing,2
heart,breathless,3
heart,floor,2
heart,sad,6
heart,sadness,2
heart,gold,2
heart,spirit,3
heart,center,10
heart,alive,6
heart,soul,68
heart,war,2
heart,exist,3
heart,had,2
heart,generous,7
heart,weapon,2
heart,single,2
heart,panic,6
heart,blood,5
heart,sweetheart,22
heart,kill,2
heart,press,3
heart,broken,3
heart,aorta,87
heart,artery,49
heart,circulation,48
heart,vein,12
heart,live,2
heart,living,2
heart,sincere,3
heart,sincerely,6
heart,sincerity,4
heart,organ,11
heart,applause,2
heart,grateful,8
heart,spring,2
heart,arizona,3
heart,hug,3
heart,proud,2
heart,shooting,2
heart,artichoke,4
heart,genuine,6
heart,miss,10
heart,inspire,2
heart,cleave,3
heart,bearing,4
heart,broke,16
heart,bang,2
heart,thud,2
heart,deceive,2
heart,debt,2
heart,rust,2
heart,bloody,2
heart,beating,74
heart,being,2
heart,belly button,2
heart,belong,2
heart,belonging,2
heart,own,2
heart,dear,66
heart,clasp,6
heart,upgrade,2
heart,riding,2
heart,big bang,2
heart,binding,3
heart,bleeding,3
heart,donor,3
heart,blood pressure,18
heart,kiss,10
heart,blushing,3
heart,internal,2
heart,daughter,5
heart,bosom,69
heart,chest,26
heart,embrace,5
heart,filled,2
heart,bound,4
heart,crush,9
heart,new york,3
heart,gave,2
heart,stroke,8
heart,thug,2
heart,melt,2
heart,will,2
heart,cardiac,89
heart,core,5
heart,giving,2
heart,innocent,7
heart,cholesterol,6
heart,clinging,8
heart,holding,2
heart,longing,5
heart,intimate,7
heart,closer,4
heart,numb,11
heart,devoted,3
heart,instinct,3
heart,condom,2
heart,dying,6
heart,deceased,2
heart,couple,3
heart,western,3
heart,genesis,2
heart,nightmare,2
heart,hurting,2
heart,cupid,23
heart,poet,2
heart,darling,15
heart,devotion,3
heart,deeply,5
heart,joyous,2
heart,famine,3
heart,troubled,9
heart,evening,2
heart,heart attack,2
heart,heel,2
heart,lobe,11
heart,inner,60
heart,rising,2
heart,in love,57
heart,essence,6
heart,vital,15
heart,holocaust,2
heart,valentine,87
heart,fickle,3
heart,tremble,10
heart,fond,6
heart,fondness,6
heart,girlfriend,5
heart,touching,17
heart,h,8
heart,throbbing,6
heart,heave,2
heart,held,5
heart,ho,2
heart,hone,10
heart,i,3
heart,infatuated,2
heart,smitten,52
heart,unconscious,2
heart,inward,41
heart,jittery,5
heart,kin,2
heart,litigation,2
heart,lethal,2
heart,lovable,9
heart,lover,58
heart,mama,4
heart,remembrance,2
heart,nativity,2
heart,stinging,2
heart,sadden,2
heart,sax,2
heart,skater,2
heart,spastic,3
heart,stalin,2
heart,sweetie,3
heart,swoon,25
heart,tend,10
heart,thou,10
heart,throb,10
heart,wounded,2
heart,woo,2
in,at,11
in,first,2
in,inner,4
in,input,32
in,inside,9
in,is,2
in,ocean,2
in,on,14
in,out,3
in,output,2
in,time,2
in,world,2
in,end,3
in,keyboard,2
in,come,3
in,indoor,2
in,inquire,2
in,inhabitant,2
in,data,5
in,example,2
in,information,7
in,interact,5
in,interface,10
in,text,3
in,type,3
in,include,2
in,place,2
in,life,2
in,word,2
in,abide,3
in,by,5
in,absorb,3
in,between,2
in,within,2
in,trapped,2
in,it,2
in,closer,2
in,hiding,3
in,give in,11
in,inconsistent,3
in,in love,2
in,held,3
in,in fact,18
in,included,6
in,indefinite,2
in,inward,2
in,put,12
in,preposition,89
in,succumb,2
in,suck up,3
in,suspended,4
is,am,10
is,are,13
is,exist,3
is,exists,3
is,false,5
is,good,2
is,island,2
is,not,4
is,ocean,2
is,only,4
is,true,7
is,wa,10
is,yes,16
is,but,2
is,appear,2
is,wave,2
is,were,6
is,no,14
is,maybe,11
is,perhaps,3
is,next,2
is,there,44
is,be,2
is,why,2
is,blah,3
is,blank,2
is,nil,2
is,it,12
is,incomplete,2
is,invalid,2
is,question mark,2
is,i,6
ocean,big,2
ocean,deep,70
ocean,large,2
ocean,salt,17
ocean,salty,74
ocean,vast,78
ocean,water,36
ocean,wave,89
ocean,depth,44
ocean,saltwater,3
ocean,current,5
ocean,tide,71
ocean,freshwater,2
ocean,horizon,5
ocean,sand,27
ocean,vastness,3
ocean,sandy,15
ocean,coral,64
ocean,expanse,38
ocean,watery,36
ocean,a few,4
ocean,many,9
ocean,a lot,6
ocean,various,14
ocean,deserted,5
ocean,yellow,2
ocean,australia,7
ocean,australian,7
ocean,about,5
ocean,void,2
ocean,beautiful,12
ocean,great,38
ocean,stunning,3
ocean,wet,3
ocean,natural,2
ocean,okay,2
ocean,correct,2
ocean,lie,4
ocean,spot,3
ocean,land,3
ocean,beach,26
ocean,other,18
ocean,choose,3
ocean,relax,2
ocean,swimming,41
ocean,really,3
ocean,add,2
ocean,more,2
ocean,optional,2
ocean,location,6
ocean,commit,2
ocean,near,19
ocean,nearby,14
ocean,next,11
ocean,opposite,2
ocean,row,2
ocean,similar,39
ocean,describe,11
ocean,description,6
ocean,break,2
ocean,fine,2
ocean,setting,2
ocean,lovely,31
ocean,fleet,13
ocean,naval,17
ocean,navy,23
ocean,like,4
ocean,unknown,3
ocean,usually,5
ocean,spray,5
ocean,afar,11
ocean,distant,3
ocean,far,5
ocean,again,4
ocean,same,62
ocean,unsure,9
ocean,sea,17
ocean,understood,3
ocean,matey,12
ocean,pirate,44
ocean,sail,42
ocean,sailboat,36
ocean,sailor,81
ocean,ship,72
ocean,drift,15
ocean,unclear,4
ocean,cool,6
ocean,airship,3
ocean,floating,2
ocean,nautical,4
ocean,isle,34
ocean,cover,3
ocean,algae,36
ocean,marine,85
ocean,seaweed,86
ocean,underwater,73
ocean,all,6
ocean,see,8
ocean,noun,11
ocean,possible,4
ocean,sunscreen,9
ocean,alongside,22
ocean,coast,87
ocean,boat,19
ocean,shore,12
ocean,nice,2
ocean,or,14
ocean,alternatively,10
ocean,suggest,3
ocean,maybe,11
ocean,possibly,12
ocean,dive,65
ocean,diver,25
ocean,dolphin,66
ocean,fish,72
ocean,octopus,15
ocean,penguin,2
ocean,submarine,34
ocean,turtle,29
ocean,likely,19
ocean,rain,2
ocean,murky,3
ocean,surround,7
ocean,surrounded,26
ocean,blob,22
ocean,fluid,4
ocean,random,3
ocean,yacht,7
ocean,anchovy,7
ocean,o,91
ocean,bone,2
ocean,iceberg,32
ocean,nose,2
ocean,study,2
ocean,tropical,6
ocean,any,6
ocean,island,49
ocean,separate,5
ocean,appealing,2
ocean,crab,40
ocean,clapping,2
ocean,smooth,4
ocean,around,2
ocean,aqua,56
ocean,swim,68
ocean,aquarium,5
ocean,wrong,2
ocean,warship,22
ocean,vessel,2
ocean,shell,92
ocean,as well,23
ocean,resting,2
ocean,drown,3
ocean,righteous,2
ocean,tentacle,8
ocean,magnificent,30
ocean,gorgeous,5
ocean,surf,25
ocean,surfing,43
ocean,majestic,3
ocean,b,8
ocean,lying,4
ocean,backwards,2
ocean,cloudy,3
ocean,plastic,2
ocean,fishing,3
ocean,float,9
ocean,pacific,94
ocean,barefoot,9
ocean,grain,2
ocean,barracuda,34
ocean,shark,82
ocean,bottom,6
ocean,bathing,7
ocean,swimsuit,21
ocean,cape,75
ocean,bay,48
ocean,cove,19
ocean,harbor,3
ocean,be,2
ocean,lighthouse,10
ocean,pearl,39
ocean,strand,20
ocean,of course,2
ocean,so,35
ocean,beige,4
ocean,beneath,2
ocean,down,2
ocean,lower,2
ocean,under,3
ocean,underneath,3
ocean,besides,7
ocean,both,3
ocean,endless,5
ocean,gigantic,5
ocean,biggest,48
ocean,bikini,3
ocean,black and white,2
ocean,blank,3
ocean,jelly,17
ocean,jellyfish,79
ocean,blubber,25
ocean,foam,7
ocean,walrus,7
ocean,whale,91
ocean,bluff,33
ocean,cliff,8
ocean,boardwalk,50
ocean,pier,12
ocean,seashell,73
ocean,seaside,61
ocean,sailing,54
ocean,boating,4
ocean,rowing,4
ocean,filled,2
ocean,enclose,3
ocean,breaker,30
ocean,crashing,20
ocean,breaking,9
ocean,brine,85
ocean,broad,11
ocean,expansive,65
ocean,wide,7
ocean,shimmer,4
ocean,eel,3
ocean,dip,14
ocean,fill,10
ocean,bumpy,2
ocean,c,4
ocean,salmon,35
ocean,calamari,3
ocean,seafood,22
ocean,shellfish,77
ocean,shrimp,29
ocean,squid,66
ocean,california,19
ocean,kayak,8
ocean,cod,17
ocean,pod,3
ocean,shipping,40
ocean,caribbean,66
ocean,turquoise,62
ocean,carp,10
ocean,keep going,23
ocean,fetch,5
ocean,fishy,47
ocean,cayman,29
ocean,east,6
ocean,probably,2
ocean,jaw,7
ocean,yawn,2
ocean,it,2
ocean,select,2
ocean,minor,2
ocean,clam,78
ocean,mollusk,63
ocean,oyster,43
ocean,clammy,4
ocean,coconut,4
ocean,discover,3
ocean,combined,5
ocean,reef,58
ocean,grassy,2
ocean,might,4
ocean,diving,48
ocean,covered,2
ocean,crustacean,7
ocean,crabby,3
ocean,rocking,8
ocean,crayfish,3
ocean,lobster,34
ocean,crew,7
ocean,oh,3
ocean,cruise,59
ocean,cuba,3
ocean,tropic,2
ocean,currant,2
ocean,hurricane,2
ocean,d,4
ocean,maiden,12
ocean,dark blue,65
ocean,deeply,19
ocean,delve,6
ocean,wreck,16
ocean,go down,9
ocean,lone,2
ocean,southern,7
ocean,vary,22
ocean,varied,22
ocean,dissolve,2
ocean,dis,5
ocean,overlook,2
ocean,scuba,66
ocean,swimmer,36
ocean,port,12
ocean,doe,2
ocean,saturate,2
ocean,surfer,67
ocean,dune,8
ocean,e,5
ocean,eastern,8
ocean,expand,6
ocean,voyage,2
ocean,mighty,40
ocean,emu,2
ocean,seal,41
ocean,equator,2
ocean,south,3
ocean,ew,20
ocean,ex,2
ocean,paradise,8
ocean,remote,3
ocean,shallow,10
ocean,third,2
ocean,filler,2
ocean,fin,4
ocean,waving,70
ocean,flatfish,51
ocean,flipper,6
ocean,surfboard,39
ocean,raft,15
ocean,florida,16
ocean,palm trees,7
ocean,flounder,60
ocean,fluctuate,6
ocean,postcard,3
ocean,mare,35
ocean,foamy,10
ocean,often,9
ocean,frisk,3
ocean,frolic,5
ocean,froth,3
ocean,g,4
ocean,gazing,2
ocean,generally,3
ocean,mostly,5
ocean,indigo,14
ocean,mediterranean,56
ocean,seagull,51
ocean,haiku,3
ocean,wavy,80
ocean,harpoon,8
ocean,hawaii,52
ocean,heave,58
ocean,swell,56
ocean,hem,3
ocean,herring,41
ocean,ho,2
ocean,horseshoe,2
ocean,resort,4
ocean,titanic,7
ocean,viking,10
ocean,skip,3
ocean,immerse,37
ocean,submerge,10
ocean,in fact,10
ocean,sometimes,3
ocean,inlet,22
ocean,k,4
ocean,kelp,78
ocean,new zealand,26
ocean,lagoon,8
ocean,largely,7
ocean,largest,26
ocean,lifeguard,17
ocean,liner,7
ocean,lookout,2
ocean,loose,2
ocean,piracy,22
ocean,m,12
ocean,maine,18
ocean,maroon,3
ocean,mermaid,70
ocean,mesmerize,2
ocean,miami,30
ocean,murmuring,14
ocean,mussel,69
ocean,n,19
ocean,neptune,78
ocean,trident,13
ocean,norway,5
ocean,singular,3
ocean,opal,9
ocean,oregon,4
ocean,pelican,23
ocean,peninsula,15
ocean,poke,18
ocean,swordfish,73
ocean,plaice,47
ocean,plural,13
ocean,porpoise,26
ocean,prawn,6
ocean,prefer,2
ocean,spank,4
ocean,q,4
ocean,r,5
ocean,removed,7
ocean,rhode island,49
ocean,shanty,29
ocean,runny,2
ocean,s,13
ocean,seaman,26
ocean,sardine,19
ocean,sash,3
ocean,tuna,39
ocean,scallop,62
ocean,surge,40
ocean,seashore,29
ocean,seahorse,82
ocean,seam,3
ocean,shipwreck,73
ocean,wail,3
ocean,tan,6
ocean,smelt,3
ocean,snorkel,24
ocean,sole,3
ocean,sonar,2
ocean,west,32
ocean,spar,9
ocean,spectacular,6
ocean,starboard,3
ocean,starfish,97
ocean,u,2
ocean,stingray,70
ocean,stranded,4
ocean,such,12
ocean,tsunami,34
ocean,surrounding,19
ocean,swelling,5
ocean,swish,3
ocean,tad,2
ocean,wednesday,3
ocean,v,2
ocean,waver,2
ocean,west coast,50
ocean,wharf,5
ocean,wrecked,2
sweet,cake,51
sweet,candy,74
sweet,caramel,72
sweet,chocolate,84
sweet,dessert,28
sweet,honey,94
sweet,sugar,95
sweet,sugary,90
sweet,cooky,62
sweet,delicious,11
sweet,sundae,12
sweet,confectionery,2
sweet,syrup,87
sweet,treat,9
sweet,flavor,45
sweet,a little,3
sweet,little,6
sweet,fruitful,7
sweet,pleasing,7
sweet,bitter,20
sweet,sour,2
sweet,tangy,14
sweet,nutty,3
sweet,technical,2
sweet,smell,5
sweet,taste,94
sweet,orange,20
sweet,craving,2
sweet,sticky,3
sweet,lovely,3
sweet,baby,2
sweet,adorable,15
sweet,affectionate,4
sweet,aroma,2
sweet,loving,2
sweet,tender,6
sweet,tea,9
sweet,bittersweet,14
sweet,beverage,3
sweet,allspice,12
sweet,aromatic,3
sweet,baking,7
sweet,berry,43
sweet,cinnamon,61
sweet,clove,9
sweet,nutmeg,4
sweet,spice,2
sweet,charm,17
sweet,almond,33
sweet,nice,2
sweet,gelatin,8
sweet,angelic,2
sweet,licorice,40
sweet,liqueur,2
sweet,vanilla,19
sweet,fragrant,10
sweet,perfume,4
sweet,rose,3
sweet,charming,9
sweet,bite,16
sweet,apple juice,76
sweet,orange juice,64
sweet,apple pie,77
sweet,applesauce,84
sweet,cream,8
sweet,apricot,27
sweet,juicy,3
sweet,peach,54
sweet,scented,3
sweet,carrot,5
sweet,creamy,28
sweet,pear,12
sweet,ripe,47
sweet,babe,3
sweet,bagel,4
sweet,donut,75
sweet,bakery,11
sweet,croissant,8
sweet,cookie,87
sweet,pastry,48
sweet,baked,26
sweet,soda,9
sweet,ban,4
sweet,glowing,2
sweet,pancake,17
sweet,beet,11
sweet,beehive,2
sweet,beeswax,2
sweet,beetroot,3
sweet,juice,40
sweet,roasted,6
sweet,grape,8
sweet,waffle,68
sweet,dear,2
sweet,raspberry,39
sweet,strawberry,72
sweet,tart,30
sweet,favorite,5
sweet,songbird,5
sweet,birdie,4
sweet,biscuit,67
sweet,cocoa,13
sweet,blackberry,17
sweet,tasteless,2
sweet,smoothie,6
sweet,jelly,26
sweet,jam,50
sweet,blueberry,45
sweet,flowery,8
sweet,pasta,2
sweet,porridge,3
sweet,oatmeal,4
sweet,cherry,43
sweet,brown sugar,77
sweet,molasses,95
sweet,brownie,37
sweet,chewing gum,2
sweet,gum,2
sweet,pineapple,96
sweet,buttery,9
sweet,flavorful,16
sweet,frosting,27
sweet,icing,23
sweet,coke,6
sweet,maple,7
sweet,maple syrup,85
sweet,candy bar,67
sweet,candy cane,53
sweet,lollipop,49
sweet,cantaloupe,65
sweet,honeydew,56
sweet,melon,91
sweet,watermelon,69
sweet,softly,2
sweet,roller coaster,2
sweet,cashew,37
sweet,innocent,5
sweet,cheesecake,28
sweet,chestnut,9
sweet,marshmallow,75
sweet,raisin,44
sweet,chickadee,2
sweet,chocolate bar,83
sweet,peanut butter,2
sweet,cloying,64
sweet,coca cola,12
sweet,soft drink,46
sweet,cola,22
sweet,cone,10
sweet,ice cream,82
sweet,cornbread,31
sweet,muffin,59
sweet,milky,2
sweet,cranberry,22
sweet,cupcake,43
sweet,currant,3
sweet,custard,50
sweet,pudding,56
sweet,darling,26
sweet,mango,95
sweet,dreamy,3
sweet,tempt,4
sweet,tasty,20
sweet,fig,41
sweet,plum,22
sweet,flan,28
sweet,flavoring,7
sweet,yogurt,2
sweet,fruity,26
sweet,fudge,67
sweet,gummy,44
sweet,tacky,2
sweet,jell-o,7
sweet,gently,3
sweet,gingerbread,14
sweet,grandma,2
sweet,granny,3
sweet,old lady,2
sweet,granola,27
sweet,grapefruit,14
sweet,hazelnut,28
sweet,heady,2
sweet,hone,2
sweet,hot chocolate,22
sweet,hot dog,3
sweet,hummingbird,6
sweet,kiwi,10
sweet,lemonade,66
sweet,lick,19
sweet,lilac,4
sweet,lovable,23
sweet,mild,2
sweet,luscious,3
sweet,lychee,67
sweet,melodious,7
sweet,milkshake,26
sweet,whipped cream,53
sweet,pie,83
sweet,mockingbird,3
sweet,mousse,31
sweet,nectarine,73
sweet,niece,2
sweet,nightingale,2
sweet,nutcracker,4
sweet,papaya,93
sweet,popsicle,18
sweet,paprika,17
sweet,pecan,16
sweet,pep,2
sweet,pepsi,3
sweet,piccolo,3
sweet,pistachio,2
sweet,pomegranate,24
sweet,praline,3
sweet,rind,3
sweet,sap,3
sweet,sappy,32
sweet,tempting,12
sweet,sherry,7
sweet,shortbread,17
sweet,shortcake,61
sweet,stew,2
sweet,sugar cane,87
sweet,teaspoon,2
sweet,tangerine,43
sweet,tapioca,13
sweet,toffee,78
sweet,woo,2
sweet,yam,9
table,chair,20
table,eat,6
table,flatware,6
table,furniture,64
table,round,6
table,wood,28
table,wooden,15
table,cutlery,3
table,dinner,45
table,food,6
table,restaurant,44
table,dining,80
table,decoration,2
table,eating,13
table,flat,9
table,home,4
table,kitchen,16
table,meal,8
table,surface,17
table,tablecloth,3
table,decor,3
table,lamp,24
table,dish,9
table,leg,2
table,set,51
table,room,16
table,design,3
table,stand,6
table,time,5
table,data,3
table,database,26
table,excel,3
table,spreadsheet,4
table,poker,18
table,result,2
table,multiplication,14
table,row,2
table,adjourn,2
table,meeting,2
table,floor,2
table,order,3
table,organize,2
table,salt,4
table,desk,11
table,server,4
table,platter,47
table,arrange,8
table,object,7
table,ashtray,2
table,aside,4
table,assemble,3
table,hostess,14
table,waiter,69
table,reserved,2
table,banquet,5
table,feast,4
table,barmaid,2
table,serving,43
table,waitress,54
table,bowl,5
table,wicker,3
table,seating,35
table,bench,5
table,inside,5
table,billiards,69
table,snooker,39
table,board,15
table,cafe,50
table,booth,50
table,vendor,2
table,plate,13
table,serve,32
table,hall,2
table,porch,2
table,tab,2
table,spoon,6
table,buffet,69
table,lunch,2
table,cafeteria,79
table,canteen,22
table,deck,31
table,chamber,2
table,chart,20
table,reservation,49
table,reserve,16
table,checkered,4
table,grid,2
table,it,2
table,gathering,6
table,fork,7
table,column,58
table,join,8
table,merge,5
table,stand up,3
table,confer,2
table,stool,62
table,living room,12
table,rocking,2
table,folding,31
table,crockery,11
table,wobbly,3
table,silverware,9
table,tablespoon,2
table,dealer,4
table,gambler,2
table,den,3
table,dine,51
table,diner,14
table,ping,2
table,dining room,93
table,sample,2
table,mat,2
table,multiply,3
table,easel,4
table,eater,25
table,host,3
table,standing,16
table,footstool,41
table,napkin,12
table,headed,3
table,leaning,6
table,indoors,2
table,insert,3
table,insertion,10
table,ladle,3
table,lampshade,3
table,put,7
table,pivot,3
table,stall,7
table,movable,2
table,ordered,4
table,occupied,2
table,parlor,6
table,section,2
table,pedestal,37
table,perch,2
table,periodic,38
table,put down,3
table,stoop,2
table,plank,4
table,prepared,2
table,prop,5
table,quad,4
table,rummy,2
table,workshop,2
table,set up,20
table,upside down,2
table,sill,31
